duration,protocol,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,rerror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,same_srv_rate,label
318,icmp,ftp,RSTR,3525,3098,1,1,0,0,4,1,99,26,0.28,0.95,0.59,170,156,0.89,guess_passwd
203,icmp,telnet,REJ,1479,6117,1,0,2,0,5,0,92,19,0.98,0.05,0.46,89,142,0.34,teardrop
448,tcp,dns,REJ,9268,6638,0,3,1,3,2,1,25,39,0.35,0.74,0.17,30,182,0.96,neptune
918,icmp,telnet,S0,7242,8871,0,2,0,4,4,1,5,45,0.97,0.74,0.97,5,0,0.42,nmap
949,tcp,http,RSTR,7718,5052,1,3,0,4,4,0,32,55,0.58,0.39,0.24,2,60,0.7,satan
444,tcp,ftp,S0,5127,8822,0,1,0,5,2,0,54,66,0.33,0.68,0.84,192,118,0.61,portsweep
71,icmp,http,SF,1336,3173,0,3,3,1,0,1,47,42,0.8,0.17,0.3,198,219,0.63,teardrop
221,tcp,http,REJ,9767,8183,0,0,3,3,2,1,76,25,0.32,0.77,0.39,167,112,0.4,teardrop
385,tcp,http,SF,9070,522,1,0,1,4,0,1,98,87,0.58,0.8,0.06,71,77,0.1,teardrop
311,udp,ftp,RSTR,2655,4591,0,1,0,1,1,0,13,61,0.56,0.48,0.33,136,8,0.04,buffer_overflow
718,icmp,dns,S0,7248,5709,0,3,1,4,2,1,41,49,0.34,0.59,0.27,176,184,0.48,normal
467,icmp,http,SF,6212,9972,0,0,3,3,4,0,100,3,0.77,0.5,0.51,193,32,0.35,nmap
318,tcp,dns,SF,2783,5986,1,2,3,1,1,0,56,91,0.51,0.24,0.1,39,0,0.08,normal
477,udp,dns,SF,2482,6065,0,1,1,3,3,1,52,98,0.39,0.64,0.43,142,50,0.5,neptune
3,udp,http,SF,6140,1113,0,3,2,3,3,1,83,18,0.8,0.51,0.17,195,221,0.59,nmap
288,icmp,ftp,S0,9055,7012,1,3,1,5,1,0,77,73,0.48,0.16,0.48,39,183,0.71,buffer_overflow
634,udp,dns,REJ,9313,3940,1,0,1,4,5,0,10,93,0.86,0.22,0.69,164,3,0.73,warezclient
169,icmp,http,S0,427,7415,1,0,3,0,4,0,72,55,0.57,0.94,0.23,130,30,0.48,neptune
160,tcp,dns,S0,4,7070,1,0,2,2,3,1,32,58,0.9,0.94,0.03,6,205,0.89,smurf
650,icmp,telnet,SF,8856,5439,1,2,0,1,3,1,32,6,0.69,0.29,0.75,113,74,0.48,nmap
197,tcp,ftp,SF,8290,7604,1,2,0,4,0,1,96,63,0.96,0.21,0.49,93,255,0.91,portsweep
299,udp,ftp,REJ,1964,1222,0,2,2,3,3,0,26,40,0.93,0.78,0.03,32,98,0.34,nmap
470,udp,http,RSTR,1310,2107,0,1,0,2,4,1,96,42,0.9,0.93,0.45,238,170,0.1,satan
434,icmp,dns,REJ,1748,4001,0,2,0,3,4,1,100,96,0.0,0.62,0.07,167,179,0.38,nmap
329,tcp,http,S0,1720,9640,0,2,3,4,4,1,40,92,0.02,0.11,0.96,150,132,0.42,teardrop
153,icmp,ftp,SF,9781,1132,0,0,2,2,0,0,60,94,0.54,0.43,0.45,22,0,0.81,portsweep
204,udp,http,REJ,8499,8273,1,0,0,2,1,1,72,82,0.57,0.1,0.12,212,77,0.41,buffer_overflow
322,icmp,dns,S0,6755,8338,1,0,0,1,4,0,1,65,0.35,0.79,0.72,151,73,0.28,neptune
971,tcp,http,REJ,7983,6350,0,3,2,1,1,0,99,66,0.5,0.49,0.26,224,177,0.64,normal
294,tcp,http,SF,9420,854,1,0,1,2,5,1,74,7,0.66,0.54,0.18,191,219,0.11,portsweep
637,icmp,telnet,SF,4736,7747,0,2,2,3,1,1,97,8,0.63,0.73,0.08,223,30,0.42,satan
861,tcp,http,S0,5108,9998,1,1,1,3,4,1,22,19,0.44,0.7,0.63,10,13,0.21,portsweep
71,icmp,telnet,S0,1992,6782,0,3,3,0,0,0,5,67,0.61,0.61,0.27,65,242,0.63,nmap
531,udp,telnet,RSTR,6075,2615,0,2,1,0,3,1,32,10,0.96,0.83,0.53,183,33,0.75,nmap
80,tcp,dns,S0,354,1651,1,2,3,1,1,1,56,85,0.7,0.24,0.99,159,19,0.59,warezclient
587,tcp,telnet,REJ,9581,7962,1,3,1,0,3,1,64,98,0.26,0.87,0.92,207,39,0.62,nmap
253,udp,telnet,SF,8301,2984,0,3,2,3,5,1,12,91,0.84,0.75,0.94,44,47,0.3,guess_passwd
916,icmp,http,RSTR,5525,2346,1,2,3,2,0,1,19,89,0.76,0.04,0.31,17,187,0.76,portsweep
935,tcp,dns,SF,359,518,0,2,0,1,2,0,21,77,0.79,0.64,0.87,101,133,0.47,guess_passwd
33,icmp,telnet,SF,8389,234,1,3,2,1,4,0,30,35,0.06,0.29,0.76,6,138,0.36,guess_passwd
155,tcp,dns,RSTR,7806,8708,0,0,2,0,3,1,78,64,0.82,0.9,0.75,141,15,0.33,normal
943,icmp,http,REJ,9943,5698,1,0,3,0,3,0,77,69,0.47,0.19,0.04,215,208,0.12,guess_passwd
895,tcp,ftp,S0,3476,5754,0,1,0,2,3,1,27,34,0.46,0.55,0.48,142,29,0.42,warezclient
341,tcp,telnet,RSTR,448,6794,0,3,0,2,3,0,82,86,0.54,0.62,0.2,144,218,0.34,satan
421,udp,http,S0,304,1934,0,0,0,5,0,0,17,32,0.82,0.84,0.54,221,16,0.44,smurf
294,icmp,http,RSTR,3891,6427,0,1,0,5,2,1,87,42,0.31,0.43,0.44,68,155,0.7,smurf
426,udp,http,SF,732,8095,0,3,1,0,0,1,85,58,0.47,0.05,0.27,64,123,0.59,smurf
211,icmp,telnet,RSTR,9889,6463,0,2,3,4,4,0,4,7,0.65,0.37,0.63,144,8,0.96,portsweep
325,udp,telnet,SF,9663,8409,1,2,2,1,5,1,7,83,0.57,0.68,0.53,142,139,0.09,teardrop
328,udp,dns,RSTR,3002,5210,1,0,3,0,4,0,68,60,0.09,0.32,0.99,60,24,0.88,neptune
188,icmp,http,REJ,159,5093,0,1,3,2,4,0,62,20,0.65,0.2,0.37,113,19,0.05,buffer_overflow
28,udp,telnet,S0,8112,4118,0,1,3,3,4,1,60,36,0.61,0.5,0.28,214,132,0.95,normal
110,icmp,telnet,REJ,8820,4190,0,1,3,3,4,0,39,15,0.47,0.53,0.64,156,204,0.81,buffer_overflow
705,tcp,dns,S0,3123,4113,0,1,2,1,1,0,18,54,0.9,0.83,0.61,25,177,0.19,warezclient
484,tcp,dns,SF,7171,5321,1,1,3,2,4,0,48,84,0.78,0.05,0.59,155,222,0.5,satan
833,icmp,http,SF,6044,6151,1,2,1,2,1,0,66,1,0.53,0.17,0.48,206,49,0.77,normal
574,udp,telnet,RSTR,4936,1234,1,0,1,4,3,1,54,87,0.82,0.21,0.23,22,189,0.92,satan
905,tcp,telnet,REJ,230,5646,1,2,2,0,3,1,60,57,0.04,0.7,0.84,200,78,0.2,satan
896,udp,ftp,S0,6707,8176,0,0,1,5,0,1,6,48,0.69,0.3,0.56,25,154,0.51,normal
458,tcp,dns,RSTR,4355,1296,1,2,1,0,5,0,38,9,0.68,0.46,0.86,94,127,0.57,buffer_overflow
462,icmp,dns,S0,5537,9876,0,2,0,4,5,1,10,14,0.72,0.22,0.62,8,12,0.28,buffer_overflow
990,tcp,ftp,SF,5055,7245,1,1,2,4,5,0,75,40,0.01,0.25,0.88,58,168,0.2,warezclient
1000,tcp,http,SF,3564,4653,1,2,3,4,2,1,64,17,0.7,0.63,0.03,231,191,0.09,buffer_overflow
444,icmp,dns,REJ,9339,5562,0,3,2,4,0,0,17,5,0.56,0.86,0.98,101,141,0.12,buffer_overflow
266,udp,ftp,REJ,1320,4476,1,2,0,4,2,1,13,81,0.64,0.41,0.94,190,96,0.26,buffer_overflow
183,udp,ftp,S0,5118,7296,1,3,3,1,2,0,22,52,0.99,0.52,0.06,34,157,0.38,nmap
506,udp,dns,S0,1004,6916,0,3,1,4,5,0,44,23,0.81,0.58,0.97,55,206,0.46,normal
19,tcp,http,SF,8499,7044,1,1,0,4,5,0,58,86,0.99,0.54,0.66,241,21,0.78,smurf
681,tcp,telnet,REJ,695,3993,1,3,3,5,0,1,3,99,0.95,0.46,0.52,72,231,0.58,warezclient
694,tcp,ftp,RSTR,4969,1997,1,2,2,2,1,0,13,8,0.3,0.97,0.19,75,235,0.16,smurf
535,icmp,http,S0,9723,2275,0,3,3,0,0,1,91,58,0.58,0.35,0.74,136,153,0.97,teardrop
529,tcp,telnet,RSTR,3947,9359,0,0,2,2,3,0,13,47,0.36,0.95,0.9,235,148,0.05,portsweep
241,udp,ftp,S0,4308,2896,0,2,0,4,2,1,85,60,0.7,0.51,0.47,23,235,0.22,normal
569,tcp,dns,REJ,2234,264,1,3,0,2,5,1,47,19,0.53,0.21,0.28,80,167,0.47,neptune
499,tcp,http,REJ,3714,9164,1,3,3,5,1,1,20,60,0.28,0.12,0.27,58,148,0.22,nmap
559,udp,http,RSTR,3390,7583,0,0,2,4,5,0,46,58,0.09,0.65,0.21,166,163,0.65,teardrop
805,tcp,dns,REJ,783,6109,0,1,1,4,1,0,96,16,0.67,0.46,0.67,208,140,0.57,smurf
12,udp,dns,SF,6548,5434,0,1,2,0,0,0,16,39,0.73,0.72,0.31,57,39,0.36,satan
999,icmp,telnet,RSTR,5191,2163,0,2,2,3,3,1,90,75,0.83,0.93,0.39,212,157,0.35,portsweep
881,icmp,ftp,RSTR,7605,325,1,1,0,2,1,0,48,91,0.96,0.8,0.02,189,249,0.21,normal
335,icmp,ftp,RSTR,8855,4774,1,2,3,4,4,1,15,36,0.89,0.86,0.0,126,114,0.83,nmap
285,tcp,http,SF,7979,6145,0,3,2,5,0,0,81,81,0.69,0.31,0.73,16,46,0.37,warezclient
110,udp,http,SF,8147,5744,1,0,2,1,3,0,55,43,0.05,0.29,0.02,30,241,0.2,portsweep
595,udp,telnet,SF,217,8173,1,2,3,5,1,0,42,23,0.94,0.27,0.7,215,205,0.76,satan
145,tcp,dns,REJ,9496,7379,0,1,1,1,0,0,58,10,0.23,0.38,0.26,12,43,0.13,neptune
549,icmp,ftp,RSTR,7745,3455,1,2,2,2,5,1,50,88,0.99,0.81,0.26,212,161,0.9,neptune
388,icmp,telnet,REJ,1883,5030,0,2,1,1,0,1,3,33,0.05,0.08,0.09,189,80,0.71,guess_passwd
299,icmp,ftp,REJ,3347,9370,0,3,3,0,2,1,2,65,0.53,0.35,0.26,183,166,0.59,buffer_overflow
306,tcp,http,SF,7174,8225,0,0,1,3,4,1,14,37,0.3,0.93,0.05,224,46,0.19,neptune
404,tcp,ftp,SF,3418,8565,0,2,0,2,4,0,45,25,0.78,0.74,0.05,160,159,0.22,guess_passwd
366,tcp,telnet,SF,4061,5929,0,2,2,2,5,0,77,56,0.47,0.1,0.73,139,124,0.85,neptune
762,tcp,ftp,RSTR,1910,899,0,2,3,5,4,0,35,48,0.1,0.86,0.85,5,251,0.48,buffer_overflow
953,tcp,dns,REJ,8716,2208,1,1,0,0,2,1,97,17,0.05,0.04,0.47,110,176,0.23,portsweep
942,udp,http,REJ,1897,8190,1,1,3,0,4,0,95,67,0.64,0.08,0.79,42,121,0.35,nmap
93,udp,ftp,S0,4551,5379,0,1,1,5,0,0,84,62,0.13,0.72,0.38,65,115,0.88,warezclient
218,tcp,http,RSTR,9890,7861,1,2,3,5,2,1,33,55,0.54,0.69,0.2,214,154,0.99,neptune
157,udp,http,RSTR,4506,5497,1,2,1,5,5,1,27,45,0.32,0.67,0.93,21,139,0.58,satan
874,tcp,http,S0,8617,5649,0,0,3,5,1,0,94,45,0.78,0.65,0.36,62,53,0.36,normal
935,udp,http,S0,4974,1257,1,2,2,4,0,1,74,46,0.85,0.27,0.85,68,10,0.02,nmap
329,udp,ftp,RSTR,1676,1997,1,1,1,2,0,1,85,89,0.22,0.12,0.13,170,200,0.29,neptune
797,icmp,telnet,RSTR,1137,9431,0,2,2,1,2,0,2,24,0.54,0.18,0.89,48,103,0.64,portsweep
559,tcp,http,S0,8589,7698,1,0,1,3,1,1,6,20,0.72,0.25,0.23,173,222,0.44,nmap
766,icmp,ftp,S0,6745,1232,0,2,1,2,3,0,25,24,0.27,0.23,0.47,102,124,0.6,teardrop
916,tcp,http,REJ,8547,3096,0,2,2,3,2,0,83,58,0.38,0.07,0.63,129,46,0.45,warezclient
15,icmp,ftp,RSTR,4061,699,1,2,2,3,5,0,75,0,0.51,0.49,0.17,172,80,0.1,smurf
710,udp,dns,SF,3962,7337,1,0,2,5,1,1,85,96,0.2,0.28,0.01,250,226,0.1,smurf
207,icmp,ftp,RSTR,8001,5933,0,0,3,4,3,0,2,90,0.63,0.97,0.38,168,200,0.45,guess_passwd
742,tcp,ftp,RSTR,6859,8363,1,2,2,1,3,0,100,92,0.52,0.21,0.33,184,45,0.48,nmap
171,udp,telnet,SF,8301,6550,1,1,0,5,4,0,35,32,0.52,0.64,0.14,68,210,0.69,portsweep
5,tcp,telnet,RSTR,3203,3471,0,2,0,5,2,1,21,28,0.64,0.25,0.08,32,233,0.14,teardrop
76,udp,dns,SF,6214,5659,1,2,2,1,1,1,57,6,0.69,0.67,0.03,127,69,0.03,portsweep
592,icmp,telnet,SF,6038,6573,0,1,3,1,1,0,85,31,0.95,0.47,0.57,24,173,0.41,buffer_overflow
736,udp,http,S0,8880,9391,1,3,3,3,1,1,89,38,0.07,0.95,0.27,201,244,0.15,warezclient
594,udp,telnet,RSTR,7048,1478,1,1,2,5,4,0,2,59,0.72,0.7,0.33,216,252,0.6,warezclient
919,udp,http,RSTR,4922,2634,0,2,0,3,1,0,95,55,0.18,0.68,0.5,140,81,0.19,satan
689,tcp,http,REJ,6193,4204,1,1,2,2,5,1,74,93,0.09,0.47,0.33,78,240,0.28,neptune
838,icmp,ftp,SF,3314,974,1,2,3,3,1,1,90,57,0.33,0.72,0.89,25,20,0.0,portsweep
978,icmp,dns,RSTR,4426,2602,1,2,3,4,5,0,15,22,0.49,0.19,0.12,61,125,0.43,buffer_overflow
565,tcp,dns,SF,5496,6018,1,3,2,5,5,1,86,66,0.97,0.32,0.19,11,63,0.94,teardrop
997,udp,dns,SF,6143,6109,1,2,2,3,0,0,46,73,0.67,0.44,0.51,98,125,0.29,portsweep
435,tcp,telnet,RSTR,8438,2087,1,1,3,4,0,0,85,31,0.9,0.28,0.17,163,253,0.82,buffer_overflow
777,tcp,dns,SF,6831,1986,0,3,0,4,4,0,96,74,0.88,0.35,0.86,236,47,0.99,teardrop
202,icmp,http,SF,3774,2690,1,1,2,2,1,1,13,21,0.71,0.37,0.34,139,116,0.64,neptune
660,udp,http,REJ,4049,2989,1,0,3,0,2,1,67,12,0.23,0.81,0.3,197,162,0.03,normal
1000,tcp,telnet,RSTR,2407,1297,0,2,3,1,2,0,84,76,0.95,0.91,0.52,231,115,0.16,satan
561,udp,dns,S0,895,8977,0,0,0,5,5,1,82,15,0.56,0.41,0.12,36,149,0.1,satan
145,icmp,ftp,SF,6145,1622,1,1,2,2,3,0,6,30,0.65,0.84,0.67,33,6,0.32,normal
195,icmp,ftp,SF,192,149,1,1,1,3,2,1,47,27,0.92,0.32,0.36,60,51,0.83,satan
33,tcp,dns,SF,133,9590,0,2,0,1,1,1,85,65,0.92,0.1,0.36,245,180,0.03,portsweep
411,icmp,telnet,RSTR,3695,7229,0,1,2,2,5,0,19,10,0.02,0.65,0.23,77,191,0.4,portsweep
948,icmp,telnet,RSTR,4972,8697,1,1,0,0,1,0,45,4,0.2,0.1,0.89,123,27,0.17,normal
462,udp,dns,SF,3010,8012,1,3,3,5,0,1,0,26,0.62,0.34,0.47,129,127,0.5,smurf
690,icmp,ftp,SF,6139,3389,0,0,0,0,1,1,13,28,0.32,0.81,0.74,16,241,0.8,buffer_overflow
79,icmp,http,REJ,2693,3764,1,0,3,0,4,1,31,8,0.55,0.41,0.16,232,70,0.62,teardrop
16,tcp,dns,S0,3073,7927,1,3,3,5,1,1,34,72,0.5,0.65,0.57,208,123,0.07,neptune
69,tcp,telnet,S0,5805,2410,0,3,0,4,3,1,82,89,0.43,0.02,0.55,33,136,0.89,guess_passwd
457,udp,ftp,SF,5069,7593,0,0,0,1,3,1,57,96,0.55,0.66,0.91,14,181,0.66,portsweep
964,tcp,ftp,S0,2368,6228,0,1,3,4,4,0,100,50,0.41,0.01,0.16,180,35,0.27,warezclient
888,icmp,telnet,SF,1997,5645,0,1,3,5,3,1,67,54,0.63,0.18,0.89,231,43,0.58,neptune
635,tcp,ftp,RSTR,8589,8113,1,2,0,4,3,1,58,61,0.74,0.2,0.99,115,20,0.13,buffer_overflow
128,udp,dns,RSTR,3292,9429,0,1,2,0,0,0,65,86,0.82,0.19,0.76,242,63,0.84,buffer_overflow
40,udp,dns,S0,1289,7544,1,2,2,5,2,1,10,96,0.74,0.03,0.34,22,69,0.61,neptune
682,udp,http,REJ,7875,1714,0,3,1,1,2,0,88,38,0.67,0.62,0.54,207,48,0.54,neptune
761,udp,telnet,SF,5713,1071,0,0,2,3,5,0,81,16,0.24,0.45,0.83,38,83,0.93,nmap
186,udp,telnet,SF,8496,331,0,3,3,2,3,1,47,73,0.53,0.49,0.54,170,115,0.75,teardrop
141,icmp,dns,REJ,1187,173,1,1,3,0,4,0,49,52,0.59,0.69,0.04,195,80,0.91,guess_passwd
458,icmp,telnet,S0,2956,2191,0,3,0,0,4,1,8,57,0.14,0.62,0.82,103,36,0.88,warezclient
648,tcp,http,REJ,1363,1587,0,1,0,3,0,0,88,98,0.22,0.4,0.68,58,196,0.07,teardrop
809,tcp,telnet,SF,755,2344,1,2,1,5,0,1,9,92,0.43,0.37,0.28,139,160,0.31,neptune
194,tcp,ftp,RSTR,9693,7321,0,1,0,5,4,0,28,52,0.58,0.0,0.53,183,207,0.03,satan
116,tcp,dns,REJ,2198,2448,1,0,2,1,3,1,51,30,0.34,0.74,0.11,246,177,0.84,warezclient
544,icmp,ftp,S0,8185,4106,1,0,1,0,5,0,94,80,0.89,0.87,0.23,17,56,0.52,portsweep
891,udp,http,SF,9510,2419,0,0,2,1,3,0,51,95,0.18,0.81,0.53,29,254,0.13,buffer_overflow
298,udp,telnet,REJ,7997,5025,0,2,1,5,1,1,69,38,0.01,0.73,0.74,183,224,0.58,normal
237,icmp,ftp,S0,1104,956,0,2,0,4,2,1,64,59,0.68,0.98,0.13,35,228,0.42,normal
199,icmp,dns,SF,5697,863,0,2,2,5,1,1,90,72,0.42,0.22,0.99,122,156,0.97,nmap
161,tcp,ftp,RSTR,5168,6436,1,0,1,4,1,1,46,79,0.21,0.63,0.36,245,11,0.26,teardrop
232,icmp,dns,S0,3858,4284,0,0,3,5,2,0,95,62,0.32,0.74,0.96,138,94,0.44,warezclient
980,icmp,telnet,S0,1077,5818,0,0,1,5,2,1,92,26,0.66,0.62,0.05,190,186,0.93,portsweep
311,udp,dns,SF,1867,594,0,1,2,4,0,0,66,78,0.0,0.03,0.2,66,1,0.62,warezclient
572,tcp,http,SF,8938,2269,1,3,2,4,5,0,91,14,0.9,0.8,0.48,242,144,0.39,smurf
595,udp,dns,SF,2059,3508,0,3,3,1,1,1,93,17,0.17,0.4,0.73,201,193,0.9,teardrop
693,tcp,dns,SF,4304,1249,1,2,0,0,4,1,92,50,0.57,0.0,0.26,6,228,0.48,satan
157,tcp,dns,SF,3409,9049,0,2,3,0,0,1,80,9,0.77,0.55,0.07,106,134,0.08,guess_passwd
880,udp,http,S0,7984,3481,1,2,3,0,0,0,87,60,0.48,0.87,0.58,77,0,0.16,nmap
516,icmp,dns,S0,205,2053,1,2,1,5,4,0,38,25,0.86,0.67,0.41,128,254,0.95,nmap
666,udp,telnet,SF,5553,6091,0,3,0,0,2,1,4,1,0.94,0.16,0.53,191,114,0.86,nmap
146,icmp,http,REJ,9476,9331,0,3,3,5,1,1,85,24,1.0,0.8,0.11,101,79,0.2,satan
874,udp,dns,REJ,7237,8187,1,3,1,3,0,1,85,53,0.55,0.47,0.95,111,107,0.11,neptune
202,tcp,dns,REJ,7653,2990,1,1,0,0,3,1,69,36,0.35,0.38,0.25,28,134,0.1,neptune
687,icmp,ftp,SF,3684,2780,1,1,2,5,4,0,6,39,0.19,0.91,0.59,45,15,0.28,warezclient
589,udp,dns,REJ,195,2107,1,2,1,5,0,0,31,56,0.55,0.32,0.62,232,170,0.05,portsweep
569,tcp,http,SF,2329,8611,0,2,0,0,4,1,66,3,0.8,0.01,0.15,79,105,0.06,guess_passwd
388,icmp,dns,RSTR,4547,4093,1,0,2,5,0,0,32,63,0.13,0.43,0.89,177,144,0.28,smurf
641,tcp,telnet,S0,3636,5,1,3,1,5,4,0,8,12,0.5,0.11,0.35,171,215,0.47,buffer_overflow
157,icmp,dns,SF,6575,6612,0,0,3,0,1,1,39,78,0.31,0.22,0.59,176,186,0.41,teardrop
252,tcp,telnet,SF,9278,658,0,1,3,2,0,0,76,63,0.03,0.71,0.82,203,236,0.03,portsweep
660,udp,ftp,SF,1674,7618,0,3,2,0,5,1,49,3,0.06,0.61,0.07,227,90,0.58,portsweep
153,udp,ftp,REJ,3969,6260,0,2,3,2,1,1,87,54,0.63,0.54,0.35,255,153,0.48,satan
984,icmp,dns,SF,2673,6628,1,2,1,5,4,0,51,38,0.19,0.32,0.58,125,191,0.7,portsweep
823,icmp,dns,RSTR,2710,3774,1,2,1,1,1,1,19,64,0.35,0.06,0.13,122,150,0.33,normal
510,icmp,ftp,SF,6965,6517,1,2,1,1,4,1,27,43,0.63,0.03,0.95,163,115,0.21,neptune
855,udp,dns,S0,4296,8004,0,3,3,0,5,0,8,57,0.62,0.39,0.53,141,160,0.1,normal
600,udp,telnet,REJ,7399,5007,0,2,1,3,0,0,33,95,0.77,0.43,0.2,156,129,0.61,satan
995,udp,http,REJ,9901,9548,0,3,0,1,4,0,64,83,0.09,0.73,0.52,140,224,0.39,normal
459,tcp,ftp,RSTR,1266,2713,1,3,1,1,5,0,7,74,0.19,0.45,0.78,46,143,0.07,buffer_overflow
214,tcp,ftp,S0,3815,2089,1,0,3,3,3,0,84,8,0.77,0.18,0.99,198,3,0.92,warezclient
303,icmp,ftp,SF,93,2054,1,1,1,4,5,1,72,45,0.49,0.35,0.28,175,0,0.93,buffer_overflow
146,icmp,dns,S0,5646,29,1,2,1,5,1,0,20,69,0.71,0.8,0.56,43,190,0.93,satan
649,udp,dns,SF,6383,3395,1,2,2,2,0,0,41,47,0.01,0.81,0.23,183,42,0.96,smurf
563,tcp,http,SF,7725,7096,1,1,0,4,3,1,89,31,0.47,0.6,0.19,85,111,0.22,teardrop
753,icmp,ftp,RSTR,281,7616,0,1,3,5,2,1,68,69,0.74,0.67,0.32,159,65,0.77,teardrop
842,tcp,telnet,RSTR,6867,7565,1,3,0,5,5,0,10,61,0.71,0.23,0.55,126,198,1.0,warezclient
454,icmp,telnet,REJ,5125,1436,0,1,3,1,0,1,4,20,0.63,0.62,0.24,241,111,0.83,satan
497,tcp,http,SF,7007,7220,1,2,2,4,0,1,2,100,0.8,0.12,0.91,88,154,0.07,neptune
807,tcp,dns,S0,2211,3832,0,2,0,2,0,0,95,8,0.96,0.74,0.85,31,166,0.17,guess_passwd
261,icmp,telnet,REJ,2803,1234,1,1,1,2,3,1,15,12,0.5,0.05,0.74,194,76,0.75,portsweep
436,udp,http,S0,1857,2057,0,0,3,2,0,0,48,49,0.02,0.14,0.05,55,193,0.99,neptune
510,icmp,telnet,REJ,638,6601,1,3,2,0,5,1,57,47,0.44,0.32,0.22,74,27,0.14,warezclient
8,udp,dns,REJ,837,8315,0,1,0,0,2,1,38,44,0.98,0.84,0.46,119,72,0.04,portsweep
105,icmp,ftp,S0,4525,1009,0,1,3,1,3,0,82,57,0.9,0.62,0.24,155,106,0.9,teardrop
511,udp,telnet,S0,9131,9952,0,0,1,4,3,1,74,5,0.56,0.53,0.78,127,161,0.25,nmap
824,tcp,ftp,RSTR,2758,2357,1,2,1,2,2,0,37,49,0.82,0.45,0.22,139,24,0.34,smurf
955,icmp,telnet,REJ,1598,2494,1,3,3,3,2,1,39,13,0.51,0.27,0.86,0,40,0.35,neptune
956,udp,telnet,S0,2439,5148,1,0,2,4,5,1,83,37,0.75,0.8,0.78,111,8,0.27,smurf
266,udp,http,RSTR,5044,5718,0,1,2,0,4,1,41,6,0.08,0.04,0.57,128,184,0.04,portsweep
115,icmp,telnet,S0,2690,9078,1,1,0,2,2,0,39,33,0.52,0.42,0.61,195,16,0.21,smurf
633,tcp,dns,S0,1358,8204,0,1,0,3,0,0,55,95,0.29,0.26,0.3,75,246,0.71,portsweep
494,tcp,dns,REJ,4872,6365,0,0,0,2,2,0,28,81,0.21,0.25,0.71,196,248,0.21,portsweep
923,icmp,dns,SF,5179,3230,0,1,2,2,2,0,5,11,0.84,0.99,0.74,182,249,0.06,neptune
697,tcp,http,REJ,1740,7125,1,1,0,4,4,0,99,54,0.34,0.03,0.52,163,73,0.83,portsweep
95,udp,http,REJ,5546,7861,0,0,1,0,1,1,69,82,0.54,0.97,0.45,137,138,0.72,smurf
390,icmp,telnet,S0,7116,4696,1,2,2,2,2,1,92,26,0.77,0.03,0.83,183,27,0.04,buffer_overflow
208,icmp,telnet,REJ,6166,1670,0,1,3,2,4,1,1,61,0.11,0.63,0.16,5,32,0.28,guess_passwd
378,tcp,ftp,REJ,6782,5705,1,0,1,5,0,0,55,52,0.82,0.67,0.45,224,222,0.64,nmap
164,tcp,telnet,S0,4323,2871,0,3,2,3,1,0,36,15,0.68,0.05,0.27,57,24,0.89,smurf
967,icmp,dns,S0,139,3189,0,0,2,5,1,0,16,99,0.06,0.81,0.39,14,170,0.12,portsweep
697,icmp,ftp,REJ,9258,7852,1,1,3,2,1,1,42,19,0.29,0.15,0.04,139,8,0.64,portsweep
266,tcp,telnet,REJ,420,8051,0,0,1,0,3,0,46,97,0.36,0.06,0.68,119,237,0.5,teardrop
309,tcp,telnet,RSTR,8414,103,0,2,2,5,5,1,29,17,0.56,0.97,0.97,239,157,0.23,teardrop
482,udp,ftp,SF,6738,2721,0,3,2,2,3,1,74,6,0.81,0.02,0.02,224,210,0.15,guess_passwd
163,icmp,dns,REJ,3924,8115,0,0,2,4,4,1,23,32,0.67,0.58,0.19,244,170,0.52,guess_passwd
464,tcp,http,REJ,9650,9026,0,0,2,5,2,0,25,95,0.94,0.07,0.15,33,169,0.91,satan
885,tcp,ftp,S0,7873,7248,0,3,2,3,0,0,53,13,0.74,0.0,0.67,69,252,0.59,buffer_overflow
648,udp,http,RSTR,5167,4537,1,1,1,5,1,1,84,96,0.79,0.37,0.38,53,73,0.4,nmap
282,tcp,telnet,RSTR,7048,248,1,3,3,2,1,0,38,64,0.77,0.45,0.7,205,22,0.23,normal
231,udp,http,S0,4540,2727,0,2,3,5,1,1,1,49,0.59,0.76,0.89,152,162,0.51,nmap
563,udp,dns,S0,8306,6823,0,3,1,1,4,1,23,7,0.69,0.97,0.67,156,151,0.13,portsweep
407,tcp,telnet,S0,3576,6070,0,0,0,5,5,1,21,46,0.41,0.67,0.12,219,106,0.89,warezclient
585,tcp,dns,SF,2829,4562,1,3,0,0,0,0,5,78,0.76,0.3,0.55,142,229,0.58,satan
514,udp,telnet,REJ,4998,9297,1,1,3,3,4,1,76,15,0.16,0.71,0.08,196,150,0.47,buffer_overflow
161,udp,ftp,SF,1337,9204,1,1,0,4,0,1,73,20,0.75,0.11,0.71,127,225,0.73,buffer_overflow
424,udp,http,REJ,4622,2570,0,2,3,5,3,0,33,86,0.51,0.36,0.49,189,162,0.75,satan
278,icmp,http,S0,7775,7333,0,1,2,2,5,0,81,40,0.57,0.98,0.63,156,199,0.55,nmap
